dataset,source_split,record_id,filepath,label
physionet_2016,training,e00775,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00775.wav,abnormal_other
physionet_2016,training,e00776,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00776.wav,abnormal_other
physionet_2016,training,e00777,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00777.wav,abnormal_other
physionet_2016,training,e00778,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00778.wav,abnormal_other
physionet_2016,training,e00779,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00779.wav,abnormal_other
physionet_2016,training,e00780,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00780.wav,abnormal_other
physionet_2016,training,e00781,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00781.wav,abnormal_other
physionet_2016,training,e00782,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00782.wav,abnormal_other
physionet_2016,training,e00783,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00783.wav,abnormal_other
physionet_2016,training,e00784,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00784.wav,abnormal_other
physionet_2016,training,e00785,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00785.wav,abnormal_other
physionet_2016,training,e00786,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00786.wav,abnormal_other
physionet_2016,training,e00787,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00787.wav,abnormal_other
physionet_2016,training,e00788,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00788.wav,abnormal_other
physionet_2016,training,e00789,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00789.wav,abnormal_other
physionet_2016,training,e00790,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00790.wav,abnormal_other
physionet_2016,training,e00791,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00791.wav,abnormal_other
physionet_2016,training,e00792,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00792.wav,normal
physionet_2016,training,e00793,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00793.wav,abnormal_other
physionet_2016,training,e00794,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00794.wav,abnormal_other
physionet_2016,training,e00795,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00795.wav,abnormal_other
physionet_2016,training,e00796,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00796.wav,abnormal_other
physionet_2016,training,e00797,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00797.wav,abnormal_other
physionet_2016,training,e00798,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00798.wav,abnormal_other
physionet_2016,training,e00799,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00799.wav,abnormal_other
physionet_2016,training,e00800,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00800.wav,abnormal_other
physionet_2016,training,e00801,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00801.wav,abnormal_other
physionet_2016,training,e00802,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00802.wav,abnormal_other
physionet_2016,training,e00803,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00803.wav,abnormal_other
physionet_2016,training,e00804,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00804.wav,abnormal_other
physionet_2016,training,e00805,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00805.wav,abnormal_other
physionet_2016,training,e00806,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00806.wav,abnormal_other
physionet_2016,training,e00807,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00807.wav,abnormal_other
physionet_2016,training,e00808,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00808.wav,abnormal_other
physionet_2016,training,e00809,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00809.wav,abnormal_other
physionet_2016,training,e00810,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00810.wav,abnormal_other
physionet_2016,training,e00811,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00811.wav,normal
physionet_2016,training,e00812,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00812.wav,normal
physionet_2016,training,e00813,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00813.wav,abnormal_other
physionet_2016,training,e00814,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00814.wav,abnormal_other
physionet_2016,training,e00815,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00815.wav,abnormal_other
physionet_2016,training,e00816,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00816.wav,abnormal_other
physionet_2016,training,e00817,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00817.wav,abnormal_other
physionet_2016,training,e00818,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00818.wav,abnormal_other
physionet_2016,training,e00819,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00819.wav,abnormal_other
physionet_2016,training,e00820,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00820.wav,abnormal_other
physionet_2016,training,e00821,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00821.wav,abnormal_other
physionet_2016,training,e00822,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00822.wav,abnormal_other
physionet_2016,training,e00823,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00823.wav,abnormal_other
physionet_2016,training,e00824,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00824.wav,normal
physionet_2016,training,e00825,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00825.wav,abnormal_other
physionet_2016,training,e00826,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00826.wav,abnormal_other
physionet_2016,training,e00827,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00827.wav,abnormal_other
physionet_2016,training,e00828,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00828.wav,abnormal_other
physionet_2016,training,e00829,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00829.wav,abnormal_other
physionet_2016,training,e00830,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00830.wav,abnormal_other
physionet_2016,training,e00831,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00831.wav,abnormal_other
physionet_2016,training,e00832,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00832.wav,abnormal_other
physionet_2016,training,e00833,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00833.wav,abnormal_other
physionet_2016,training,e00834,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00834.wav,abnormal_other
physionet_2016,training,e00835,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00835.wav,abnormal_other
physionet_2016,training,e00836,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00836.wav,abnormal_other
physionet_2016,training,e00837,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00837.wav,abnormal_other
physionet_2016,training,e00838,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00838.wav,abnormal_other
physionet_2016,training,e00839,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00839.wav,abnormal_other
physionet_2016,training,e00840,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00840.wav,abnormal_other
physionet_2016,training,e00841,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00841.wav,normal
physionet_2016,training,e00842,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00842.wav,abnormal_other
physionet_2016,training,e00843,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00843.wav,abnormal_other
physionet_2016,training,e00844,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00844.wav,abnormal_other
physionet_2016,training,e00845,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00845.wav,abnormal_other
physionet_2016,training,e00846,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00846.wav,abnormal_other
physionet_2016,training,e00847,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00847.wav,normal
physionet_2016,training,e00848,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00848.wav,abnormal_other
physionet_2016,training,e00849,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00849.wav,abnormal_other
physionet_2016,training,e00850,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00850.wav,abnormal_other
physionet_2016,training,e00851,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00851.wav,abnormal_other
physionet_2016,training,e00852,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00852.wav,abnormal_other
physionet_2016,training,e00853,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00853.wav,abnormal_other
physionet_2016,training,e00854,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00854.wav,abnormal_other
physionet_2016,training,e00855,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00855.wav,abnormal_other
physionet_2016,training,e00856,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00856.wav,abnormal_other
physionet_2016,training,e00857,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00857.wav,abnormal_other
physionet_2016,training,e00858,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00858.wav,abnormal_other
physionet_2016,training,e00859,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00859.wav,abnormal_other
physionet_2016,training,e00860,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00860.wav,abnormal_other
physionet_2016,training,e00861,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00861.wav,abnormal_other
physionet_2016,training,e00862,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00862.wav,abnormal_other
physionet_2016,training,e00863,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00863.wav,abnormal_other
physionet_2016,training,e00864,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00864.wav,abnormal_other
physionet_2016,training,e00865,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00865.wav,abnormal_other
physionet_2016,training,e00866,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00866.wav,abnormal_other
physionet_2016,training,e00867,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00867.wav,abnormal_other
physionet_2016,training,e00868,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00868.wav,abnormal_other
physionet_2016,training,e00869,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00869.wav,abnormal_other
physionet_2016,training,e00870,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00870.wav,abnormal_other
physionet_2016,training,e00871,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00871.wav,normal
physionet_2016,training,e00872,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00872.wav,abnormal_other
physionet_2016,training,e00873,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00873.wav,abnormal_other
physionet_2016,training,e00874,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00874.wav,abnormal_other
physionet_2016,training,e00875,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00875.wav,abnormal_other
physionet_2016,training,e00876,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00876.wav,abnormal_other
physionet_2016,training,e00877,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00877.wav,abnormal_other
physionet_2016,training,e00878,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00878.wav,abnormal_other
physionet_2016,training,e00879,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00879.wav,abnormal_other
physionet_2016,training,e00880,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00880.wav,normal
physionet_2016,training,e00881,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00881.wav,abnormal_other
physionet_2016,training,e00882,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00882.wav,abnormal_other
physionet_2016,training,e00883,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00883.wav,abnormal_other
physionet_2016,training,e00884,C:\Users\tungl\OneDrive\Desktop\SCG\heart-sound-classification\data\raw\physionet_2016\training-e\e00884.wav,abnormal_other
